app_name,user_name,rating,review,thumbs_up,date,casefolded_review,tokenize_review,review_tanpa_tanda_baca,review_tanpa_spasi,normalized_review,review_tanpa_stopwords,stemmed_review,cleaned_review
HelloTalk,kanzha bintang hati,5,"apk yabagus and saya bnyk dpt tmn²luar negri/,internasional",0,3/22/2025,"apk yabagus and saya bnyk dpt tmn²luar negri/,internasional","['apk', 'yabagus', 'and', 'saya', 'bnyk', 'dpt', 'tmn²luar', 'negri/', ',', 'internasional']","['apk', 'yabagus', 'and', 'saya', 'bnyk', 'dpt', 'tmn²luar', 'negri', '', 'internasional']","['apk', 'yabagus', 'and', 'saya', 'bnyk', 'dpt', 'tmn²luar', 'negri', '', 'internasional']","['aplikasi', 'yabagus', 'and', 'saya', 'banyak', 'dapat', 'tmn²luar', 'negeri', '', 'internasional']","['aplikasi', 'yabagus', 'and', 'tmn²luar', 'negeri', '', 'internasional']","['aplikasi', 'yabagus', 'and', 'tmn luar', 'negeri', '', 'internasional']","['aplikasi', 'yabagus', 'and', 'tmn luar', 'negeri', 'internasional']"
HelloTalk,Akhmad Mido,4,"aplikasinya bagus saya tapi mohon dikurangi dong fitur berbayar, untuk VIP juga mahal mohon untuk diturunkan harganya, untuk limit livenya juga tambahin jangan 2 jam saya dapat banyak teman dan belajar bahasa dari live",14,3/21/2025,"aplikasinya bagus saya tapi mohon dikurangi dong fitur berbayar, untuk vip juga mahal mohon untuk diturunkan harganya, untuk limit livenya juga tambahin jangan 2 jam saya dapat banyak teman dan belajar bahasa dari live","['aplikasinya', 'bagus', 'saya', 'tapi', 'mohon', 'dikurangi', 'dong', 'fitur', 'berbayar', ',', 'untuk', 'vip', 'juga', 'mahal', 'mohon', 'untuk', 'diturunkan', 'harganya', ',', 'untuk', 'limit', 'livenya', 'juga', 'tambahin', 'jangan', '2', 'jam', 'saya', 'dapat', 'banyak', 'teman', 'dan', 'belajar', 'bahasa', 'dari', 'live']","['aplikasinya', 'bagus', 'saya', 'tapi', 'mohon', 'dikurangi', 'dong', 'fitur', 'berbayar', '', 'untuk', 'vip', 'juga', 'mahal', 'mohon', 'untuk', 'diturunkan', 'harganya', '', 'untuk', 'limit', 'livenya', 'juga', 'tambahin', 'jangan', '2', 'jam', 'saya', 'dapat', 'banyak', 'teman', 'dan', 'belajar', 'bahasa', 'dari', 'live']","['aplikasinya', 'bagus', 'saya', 'tapi', 'mohon', 'dikurangi', 'dong', 'fitur', 'berbayar', '', 'untuk', 'vip', 'juga', 'mahal', 'mohon', 'untuk', 'diturunkan', 'harganya', '', 'untuk', 'limit', 'livenya', 'juga', 'tambahin', 'jangan', '2', 'jam', 'saya', 'dapat', 'banyak', 'teman', 'dan', 'belajar', 'bahasa', 'dari', 'live']","['aplikasi', 'bagus', 'saya', 'tapi', 'mohon', 'dikurangi', 'dong', 'fitur', 'berbayar', '', 'untuk', 'vip', 'juga', 'mahal', 'mohon', 'untuk', 'diturunkan', 'harganya', '', 'untuk', 'limit', 'livenya', 'juga', 'tambahin', 'jangan', '2', 'jam', 'saya', 'dapat', 'banyak', 'teman', 'dan', 'belajar', 'bahasa', 'dari', 'live']","['aplikasi', 'bagus', 'mohon', 'dikurangi', 'fitur', 'berbayar', '', 'vip', 'mahal', 'mohon', 'diturunkan', 'harganya', '', 'limit', 'livenya', 'tambahin', '2', 'jam', 'teman', 'belajar', 'bahasa', 'live']","['aplikasi', 'bagus', 'mohon', 'rang', 'fitur', 'bayar', '', 'vip', 'mahal', 'mohon', 'turun', 'harga', '', 'limit', 'livenya', 'tambahin', '2', 'jam', 'teman', 'ajar', 'bahasa', 'live']","['aplikasi', 'bagus', 'mohon', 'rang', 'fitur', 'bayar', 'vip', 'mahal', 'mohon', 'turun', 'harga', 'limit', 'livenya', 'tambahin', 'jam', 'teman', 'ajar', 'bahasa', 'live']"
HelloTalk,Muhammad Zaky,2,kok saya gak bisa buat room ya min o_muhammadzaky ini akun saya empat dulu min saya juga gak bisa login lagi ke hello talk,4,3/21/2025,kok saya gak bisa buat room ya min o_muhammadzaky ini akun saya empat dulu min saya juga gak bisa login lagi ke hello talk,"['kok', 'saya', 'gak', 'bisa', 'buat', 'room', 'ya', 'min', 'o_muhammadzaky', 'ini', 'akun', 'saya', 'empat', 'dulu', 'min', 'saya', 'juga', 'gak', 'bisa', 'login', 'lagi', 'ke', 'hello', 'talk']","['kok', 'saya', 'gak', 'bisa', 'buat', 'room', 'ya', 'min', 'omuhammadzaky', 'ini', 'akun', 'saya', 'empat', 'dulu', 'min', 'saya', 'juga', 'gak', 'bisa', 'login', 'lagi', 'ke', 'hello', 'talk']","['kok', 'saya', 'gak', 'bisa', 'buat', 'room', 'ya', 'min', 'omuhammadzaky', 'ini', 'akun', 'saya', 'empat', 'dulu', 'min', 'saya', 'juga', 'gak', 'bisa', 'login', 'lagi', 'ke', 'hello', 'talk']","['kok', 'saya', 'tidak', 'bisa', 'buat', 'room', 'ya', 'min', 'omuhammadzaky', 'ini', 'akun', 'saya', 'empat', 'dulu', 'min', 'saya', 'juga', 'tidak', 'bisa', 'login', 'lagi', 'ke', 'hello', 'talk']","['room', 'ya', 'min', 'omuhammadzaky', 'akun', 'min', 'login', 'hello', 'talk']","['room', 'ya', 'min', 'omuhammadzaky', 'akun', 'min', 'login', 'hello', 'talk']","['room', 'min', 'omuhammadzaky', 'akun', 'min', 'login', 'hello', 'talk']"
HelloTalk,Ma'ruf Chidori,4,panduwan aplikasi kurang memahamkan,1,3/19/2025,panduwan aplikasi kurang memahamkan,"['panduwan', 'aplikasi', 'kurang', 'memahamkan']","['panduwan', 'aplikasi', 'kurang', 'memahamkan']","['panduwan', 'aplikasi', 'kurang', 'memahamkan']","['panduwan', 'aplikasi', 'kurang', 'memahamkan']","['panduwan', 'aplikasi', 'memahamkan']","['panduwan', 'aplikasi', 'paham']","['panduwan', 'aplikasi', 'paham']"
HelloTalk,Nur Nazwa,5,apk ini sangat bagus saya bisa mendapatkan teman asing,1,3/19/2025,apk ini sangat bagus saya bisa mendapatkan teman asing,"['apk', 'ini', 'sangat', 'bagus', 'saya', 'bisa', 'mendapatkan', 'teman', 'asing']","['apk', 'ini', 'sangat', 'bagus', 'saya', 'bisa', 'mendapatkan', 'teman', 'asing']","['apk', 'ini', 'sangat', 'bagus', 'saya', 'bisa', 'mendapatkan', 'teman', 'asing']","['aplikasi', 'ini', 'sangat', 'bagus', 'saya', 'bisa', 'mendapatkan', 'teman', 'asing']","['aplikasi', 'bagus', 'teman', 'asing']","['aplikasi', 'bagus', 'teman', 'asing']","['aplikasi', 'bagus', 'teman', 'asing']"
HelloTalk,Fatma Wati,5,singkat padat jelas bintang 5,0,3/17/2025,singkat padat jelas bintang 5,"['singkat', 'padat', 'jelas', 'bintang', '5']","['singkat', 'padat', 'jelas', 'bintang', '5']","['singkat', 'padat', 'jelas', 'bintang', '5']","['singkat', 'padat', 'jelas', 'bintang', '5']","['singkat', 'padat', 'bintang', '5']","['singkat', 'padat', 'bintang', '5']","['singkat', 'padat', 'bintang']"
HelloTalk,Nandayo Heihei,5,seru Nemu orang luar,0,3/17/2025,seru nemu orang luar,"['seru', 'nemu', 'orang', 'luar']","['seru', 'nemu', 'orang', 'luar']","['seru', 'nemu', 'orang', 'luar']","['seru', 'nemu', 'orang', 'luar']","['seru', 'nemu', 'orang']","['seru', 'nemu', 'orang']","['seru', 'nemu', 'orang']"
HelloTalk,Farih Fadillah ファリー,5,Bahasa Jepang ke upgrade karena apk ini keren,2,3/17/2025,bahasa jepang ke upgrade karena apk ini keren,"['bahasa', 'jepang', 'ke', 'upgrade', 'karena', 'apk', 'ini', 'keren']","['bahasa', 'jepang', 'ke', 'upgrade', 'karena', 'apk', 'ini', 'keren']","['bahasa', 'jepang', 'ke', 'upgrade', 'karena', 'apk', 'ini', 'keren']","['bahasa', 'jepang', 'ke', 'upgrade', 'karena', 'aplikasi', 'ini', 'keren']","['bahasa', 'jepang', 'upgrade', 'aplikasi', 'keren']","['bahasa', 'jepang', 'upgrade', 'aplikasi', 'keren']","['bahasa', 'jepang', 'upgrade', 'aplikasi', 'keren']"
HelloTalk,Lili Putri,5,saya bisa bicara bersama org org luar nengri,0,3/16/2025,saya bisa bicara bersama org org luar nengri,"['saya', 'bisa', 'bicara', 'bersama', 'org', 'org', 'luar', 'nengri']","['saya', 'bisa', 'bicara', 'bersama', 'org', 'org', 'luar', 'nengri']","['saya', 'bisa', 'bicara', 'bersama', 'org', 'org', 'luar', 'nengri']","['saya', 'bisa', 'bicara', 'bersama', 'orang', 'orang', 'luar', 'nengri']","['bicara', 'orang', 'orang', 'nengri']","['bicara', 'orang', 'orang', 'nengri']","['bicara', 'orang', 'orang', 'nengri']"
HelloTalk,Rindiyaniyusnita Yusnita,5,Dapet temen Jepang baik😭✨,0,3/15/2025,dapet temen jepang baik😭✨,"['dapet', 'temen', 'jepang', 'baik😭✨']","['dapet', 'temen', 'jepang', 'baik😭✨']","['dapet', 'temen', 'jepang', 'baik😭✨']","['dapet', 'temen', 'jepang', 'baik😭✨']","['dapet', 'temen', 'jepang', 'baik😭✨']","['dapet', 'temen', 'jepang', 'baik']","['dapet', 'temen', 'jepang', 'baik']"
HelloTalk,Denailah Geprek,3,"saya baru donlot tidak pencet apa apa kok tiba tiba sudah ada logo vip mahkota gitu ya?,apa ini vip free 3 hari?",1,3/15/2025,"saya baru donlot tidak pencet apa apa kok tiba tiba sudah ada logo vip mahkota gitu ya?,apa ini vip free 3 hari?","['saya', 'baru', 'donlot', 'tidak', 'pencet', 'apa', 'apa', 'kok', 'tiba', 'tiba', 'sudah', 'ada', 'logo', 'vip', 'mahkota', 'gitu', 'ya', '?', ',', 'apa', 'ini', 'vip', 'free', '3', 'hari', '?']","['saya', 'baru', 'donlot', 'tidak', 'pencet', 'apa', 'apa', 'kok', 'tiba', 'tiba', 'sudah', 'ada', 'logo', 'vip', 'mahkota', 'gitu', 'ya', '', '', 'apa', 'ini', 'vip', 'free', '3', 'hari', '']","['saya', 'baru', 'donlot', 'tidak', 'pencet', 'apa', 'apa', 'kok', 'tiba', 'tiba', 'sudah', 'ada', 'logo', 'vip', 'mahkota', 'gitu', 'ya', '', '', 'apa', 'ini', 'vip', 'free', '3', 'hari', '']","['saya', 'baru', 'donlot', 'tidak', 'pencet', 'apa', 'apa', 'kok', 'tiba', 'tiba', 'sudah', 'ada', 'logo', 'vip', 'mahkota', 'gitu', 'ya', '', '', 'apa', 'ini', 'vip', 'free', '3', 'hari', '']","['donlot', 'pencet', 'logo', 'vip', 'mahkota', 'gitu', 'ya', '', '', 'vip', 'free', '3', '']","['donlot', 'pencet', 'logo', 'vip', 'mahkota', 'gitu', 'ya', '', '', 'vip', 'free', '3', '']","['donlot', 'pencet', 'logo', 'vip', 'mahkota', 'gitu', 'vip', 'free']"
HelloTalk,Lila Ayu,3,"sebenernya suka sama ini app, kebanyakan yg main orang dewasa & bener² niat belajar bahasa, namun sering ngelag ini app, dan makan RAM besar, minusnya kalau mau berkunjung ke VR atau bikin VR, itu di batasin, gk seperti app sebelah. viturnya lebih komplit ini drpd sebelah. jd terpaksa aq unisstall sementara buat gk ngurangin problem di Hp karena panas sering memakai ini app. tolong perbaiki lagi hellotalk agar tidak memakan banyak RAM dan tidak membuat mesin HP panas.",22,3/14/2025,"sebenernya suka sama ini app, kebanyakan yg main orang dewasa & bener² niat belajar bahasa, namun sering ngelag ini app, dan makan ram besar, minusnya kalau mau berkunjung ke vr atau bikin vr, itu di batasin, gk seperti app sebelah. viturnya lebih komplit ini drpd sebelah. jd terpaksa aq unisstall sementara buat gk ngurangin problem di hp karena panas sering memakai ini app. tolong perbaiki lagi hellotalk agar tidak memakan banyak ram dan tidak membuat mesin hp panas.","['sebenernya', 'suka', 'sama', 'ini', 'app', ',', 'kebanyakan', 'yg', 'main', 'orang', 'dewasa', '&', 'bener²', 'niat', 'belajar', 'bahasa', ',', 'namun', 'sering', 'ngelag', 'ini', 'app', ',', 'dan', 'makan', 'ram', 'besar', ',', 'minusnya', 'kalau', 'mau', 'berkunjung', 'ke', 'vr', 'atau', 'bikin', 'vr', ',', 'itu', 'di', 'batasin', ',', 'gk', 'seperti', 'app', 'sebelah', '.', 'viturnya', 'lebih', 'komplit', 'ini', 'drpd', 'sebelah', '.', 'jd', 'terpaksa', 'aq', 'unisstall', 'sementara', 'buat', 'gk', 'ngurangin', 'problem', 'di', 'hp', 'karena', 'panas', 'sering', 'memakai', 'ini', 'app', '.', 'tolong', 'perbaiki', 'lagi', 'hellotalk', 'agar', 'tidak', 'memakan', 'banyak', 'ram', 'dan', 'tidak', 'membuat', 'mesin', 'hp', 'panas', '.']","['sebenernya', 'suka', 'sama', 'ini', 'app', '', 'kebanyakan', 'yg', 'main', 'orang', 'dewasa', '', 'bener²', 'niat', 'belajar', 'bahasa', '', 'namun', 'sering', 'ngelag', 'ini', 'app', '', 'dan', 'makan', 'ram', 'besar', '', 'minusnya', 'kalau', 'mau', 'berkunjung', 'ke', 'vr', 'atau', 'bikin', 'vr', '', 'itu', 'di', 'batasin', '', 'gk', 'seperti', 'app', 'sebelah', '', 'viturnya', 'lebih', 'komplit', 'ini', 'drpd', 'sebelah', '', 'jd', 'terpaksa', 'aq', 'unisstall', 'sementara', 'buat', 'gk', 'ngurangin', 'problem', 'di', 'hp', 'karena', 'panas', 'sering', 'memakai', 'ini', 'app', '', 'tolong', 'perbaiki', 'lagi', 'hellotalk', 'agar', 'tidak', 'memakan', 'banyak', 'ram', 'dan', 'tidak', 'membuat', 'mesin', 'hp', 'panas', '']","['sebenernya', 'suka', 'sama', 'ini', 'app', '', 'kebanyakan', 'yg', 'main', 'orang', 'dewasa', '', 'bener²', 'niat', 'belajar', 'bahasa', '', 'namun', 'sering', 'ngelag', 'ini', 'app', '', 'dan', 'makan', 'ram', 'besar', '', 'minusnya', 'kalau', 'mau', 'berkunjung', 'ke', 'vr', 'atau', 'bikin', 'vr', '', 'itu', 'di', 'batasin', '', 'gk', 'seperti', 'app', 'sebelah', '', 'viturnya', 'lebih', 'komplit', 'ini', 'drpd', 'sebelah', '', 'jd', 'terpaksa', 'aq', 'unisstall', 'sementara', 'buat', 'gk', 'ngurangin', 'problem', 'di', 'hp', 'karena', 'panas', 'sering', 'memakai', 'ini', 'app', '', 'tolong', 'perbaiki', 'lagi', 'hellotalk', 'agar', 'tidak', 'memakan', 'banyak', 'ram', 'dan', 'tidak', 'membuat', 'mesin', 'hp', 'panas', '']","['sebenernya', 'suka', 'sama', 'ini', 'aplikasi', '', 'kebanyakan', 'yang', 'main', 'orang', 'dewasa', '', 'bener²', 'niat', 'belajar', 'bahasa', '', 'namun', 'sering', 'ngelag', 'ini', 'aplikasi', '', 'dan', 'makan', 'ram', 'besar', '', 'minusnya', 'kalau', 'mau', 'berkunjung', 'ke', 'vr', 'atau', 'bikin', 'vr', '', 'itu', 'di', 'batasin', '', 'tidak', 'seperti', 'aplikasi', 'sebelah', '', 'viturnya', 'lebih', 'komplit', 'ini', 'drpd', 'sebelah', '', 'jd', 'terpaksa', 'saya', 'unisstall', 'sementara', 'buat', 'tidak', 'ngurangin', 'problem', 'di', 'hp', 'karena', 'panas', 'sering', 'memakai', 'ini', 'aplikasi', '', 'tolong', 'perbaiki', 'lagi', 'hellotalk', 'agar', 'tidak', 'memakan', 'banyak', 'ram', 'dan', 'tidak', 'membuat', 'mesin', 'hp', 'panas', '']","['sebenernya', 'suka', 'aplikasi', '', 'kebanyakan', 'main', 'orang', 'dewasa', '', 'bener²', 'niat', 'belajar', 'bahasa', '', 'ngelag', 'aplikasi', '', 'makan', 'ram', '', 'minusnya', 'berkunjung', 'vr', 'bikin', 'vr', '', 'batasin', '', 'aplikasi', 'sebelah', '', 'viturnya', 'komplit', 'drpd', 'sebelah', '', 'jd', 'terpaksa', 'unisstall', 'ngurangin', 'problem', 'hp', 'panas', 'memakai', 'aplikasi', '', 'tolong', 'perbaiki', 'hellotalk', 'memakan', 'ram', 'mesin', 'hp', 'panas', '']","['sebenernya', 'suka', 'aplikasi', '', 'banyak', 'main', 'orang', 'dewasa', '', 'bener', 'niat', 'ajar', 'bahasa', '', 'ngelag', 'aplikasi', '', 'makan', 'ram', '', 'minus', 'kunjung', 'vr', 'bikin', 'vr', '', 'batasin', '', 'aplikasi', 'belah', '', 'viturnya', 'komplit', 'drpd', 'belah', '', 'jd', 'paksa', 'unisstall', 'ngurangin', 'problem', 'hp', 'panas', 'pakai', 'aplikasi', '', 'tolong', 'baik', 'hellotalk', 'makan', 'ram', 'mesin', 'hp', 'panas', '']","['sebenernya', 'suka', 'aplikasi', 'banyak', 'main', 'orang', 'dewasa', 'bener', 'niat', 'ajar', 'bahasa', 'ngelag', 'aplikasi', 'makan', 'ram', 'minus', 'kunjung', 'bikin', 'batasin', 'aplikasi', 'belah', 'viturnya', 'komplit', 'drpd', 'belah', 'paksa', 'unisstall', 'ngurangin', 'problem', 'panas', 'pakai', 'aplikasi', 'tolong', 'baik', 'makan', 'ram', 'mesin', 'panas']"
HelloTalk,Sakina Muliana,5,Good,0,3/14/2025,good,['good'],['good'],['good'],['bagus'],['bagus'],['bagus'],['bagus']
HelloTalk,Ela Amelia,5,bagus banget aplikasinya saya suka banget hello talk,0,3/14/2025,bagus banget aplikasinya saya suka banget hello talk,"['bagus', 'banget', 'aplikasinya', 'saya', 'suka', 'banget', 'hello', 'talk']","['bagus', 'banget', 'aplikasinya', 'saya', 'suka', 'banget', 'hello', 'talk']","['bagus', 'banget', 'aplikasinya', 'saya', 'suka', 'banget', 'hello', 'talk']","['bagus', 'banget', 'aplikasi', 'saya', 'suka', 'banget', 'hello', 'talk']","['bagus', 'banget', 'aplikasi', 'suka', 'banget', 'hello', 'talk']","['bagus', 'banget', 'aplikasi', 'suka', 'banget', 'hello', 'talk']","['bagus', 'banget', 'aplikasi', 'suka', 'banget', 'hello', 'talk']"
HelloTalk,Sarifa Suryana,4,"bagus kok aku juga dapat teman internasional,tapi terjemahan makin lama makin VIP",2,3/14/2025,"bagus kok aku juga dapat teman internasional,tapi terjemahan makin lama makin vip","['bagus', 'kok', 'aku', 'juga', 'dapat', 'teman', 'internasional', ',', 'tapi', 'terjemahan', 'makin', 'lama', 'makin', 'vip']","['bagus', 'kok', 'aku', 'juga', 'dapat', 'teman', 'internasional', '', 'tapi', 'terjemahan', 'makin', 'lama', 'makin', 'vip']","['bagus', 'kok', 'aku', 'juga', 'dapat', 'teman', 'internasional', '', 'tapi', 'terjemahan', 'makin', 'lama', 'makin', 'vip']","['bagus', 'kok', 'aku', 'juga', 'dapat', 'teman', 'internasional', '', 'tapi', 'terjemahan', 'makin', 'lama', 'makin', 'vip']","['bagus', 'teman', 'internasional', '', 'terjemahan', 'vip']","['bagus', 'teman', 'internasional', '', 'terjemah', 'vip']","['bagus', 'teman', 'internasional', 'terjemah', 'vip']"
HelloTalk,Safira Nurul,5,ini sangat membantu untuk orang yang berminat dengan bahasa asing saya menyukainya bagaimana denganmu,1,3/11/2025,ini sangat membantu untuk orang yang berminat dengan bahasa asing saya menyukainya bagaimana denganmu,"['ini', 'sangat', 'membantu', 'untuk', 'orang', 'yang', 'berminat', 'dengan', 'bahasa', 'asing', 'saya', 'menyukainya', 'bagaimana', 'denganmu']","['ini', 'sangat', 'membantu', 'untuk', 'orang', 'yang', 'berminat', 'dengan', 'bahasa', 'asing', 'saya', 'menyukainya', 'bagaimana', 'denganmu']","['ini', 'sangat', 'membantu', 'untuk', 'orang', 'yang', 'berminat', 'dengan', 'bahasa', 'asing', 'saya', 'menyukainya', 'bagaimana', 'denganmu']","['ini', 'sangat', 'membantu', 'untuk', 'orang', 'yang', 'berminat', 'dengan', 'bahasa', 'asing', 'saya', 'menyukainya', 'bagaimana', 'denganmu']","['membantu', 'orang', 'berminat', 'bahasa', 'asing', 'menyukainya', 'denganmu']","['bantu', 'orang', 'minat', 'bahasa', 'asing', 'suka', 'dengan']","['bantu', 'orang', 'minat', 'bahasa', 'asing', 'suka', 'dengan']"
HelloTalk,BukanLiaa,2,Kbnyakan VIP🙏,0,3/9/2025,kbnyakan vip🙏,"['kbnyakan', 'vip🙏']","['kbnyakan', 'vip🙏']","['kbnyakan', 'vip🙏']","['kbnyakan', 'vip🙏']","['kbnyakan', 'vip🙏']","['kbnyakan', 'vip']","['kbnyakan', 'vip']"
HelloTalk,bilqis,1,"gajelas, gabisa di install padahal penyimpanan saya tidak penuh",0,3/9/2025,"gajelas, gabisa di install padahal penyimpanan saya tidak penuh","['gajelas', ',', 'gabisa', 'di', 'install', 'padahal', 'penyimpanan', 'saya', 'tidak', 'penuh']","['gajelas', '', 'gabisa', 'di', 'install', 'padahal', 'penyimpanan', 'saya', 'tidak', 'penuh']","['gajelas', '', 'gabisa', 'di', 'install', 'padahal', 'penyimpanan', 'saya', 'tidak', 'penuh']","['gajelas', '', 'tidak bisa', 'di', 'install', 'padahal', 'penyimpanan', 'saya', 'tidak', 'penuh']","['gajelas', '', 'tidak bisa', 'install', 'penyimpanan', 'penuh']","['gajelas', '', 'tidak bisa', 'install', 'simpan', 'penuh']","['gajelas', 'tidak bisa', 'install', 'simpan', 'penuh']"
HelloTalk,Puti Lindung,1,Buruk,0,3/8/2025,buruk,['buruk'],['buruk'],['buruk'],['buruk'],['buruk'],['buruk'],['buruk']
HelloTalk,anjay Mabar1,2,akun tiba²kena baned,0,3/4/2025,akun tiba²kena baned,"['akun', 'tiba²kena', 'baned']","['akun', 'tiba²kena', 'baned']","['akun', 'tiba²kena', 'baned']","['akun', 'tiba²kena', 'baned']","['akun', 'tiba²kena', 'baned']","['akun', 'tiba kena', 'baned']","['akun', 'tiba kena', 'baned']"
HelloTalk,Andini Ell,4,Ok bagus,0,3/4/2025,ok bagus,"['ok', 'bagus']","['ok', 'bagus']","['ok', 'bagus']","['oke', 'bagus']","['oke', 'bagus']","['oke', 'bagus']","['oke', 'bagus']"
HelloTalk,Fitri Anisa azzahra,5,Aplikasi nya bagus tapi tolong ya jangan pakai vip,0,3/1/2025,aplikasi nya bagus tapi tolong ya jangan pakai vip,"['aplikasi', 'nya', 'bagus', 'tapi', 'tolong', 'ya', 'jangan', 'pakai', 'vip']","['aplikasi', 'nya', 'bagus', 'tapi', 'tolong', 'ya', 'jangan', 'pakai', 'vip']","['aplikasi', 'nya', 'bagus', 'tapi', 'tolong', 'ya', 'jangan', 'pakai', 'vip']","['aplikasi', 'nya', 'bagus', 'tapi', 'tolong', 'ya', 'jangan', 'pakai', 'vip']","['aplikasi', 'nya', 'bagus', 'tolong', 'ya', 'pakai', 'vip']","['aplikasi', 'nya', 'bagus', 'tolong', 'ya', 'pakai', 'vip']","['aplikasi', 'bagus', 'tolong', 'pakai', 'vip']"
HelloTalk,Faisal Maarif,4,enak nyari temen belajar,1,3/1/2025,enak nyari temen belajar,"['enak', 'nyari', 'temen', 'belajar']","['enak', 'nyari', 'temen', 'belajar']","['enak', 'nyari', 'temen', 'belajar']","['enak', 'mencari', 'temen', 'belajar']","['enak', 'mencari', 'temen', 'belajar']","['enak', 'cari', 'temen', 'ajar']","['enak', 'cari', 'temen', 'ajar']"
HelloTalk,dilank rambek,5,Good,0,2/23/2025,good,['good'],['good'],['good'],['bagus'],['bagus'],['bagus'],['bagus']
HelloTalk,Maulida Syaddad,5,"sangat bagus, btw gue udah dapet cogan 3 lhoooo buruan download",0,2/23/2025,"sangat bagus, btw gue udah dapet cogan 3 lhoooo buruan download","['sangat', 'bagus', ',', 'btw', 'gue', 'udah', 'dapet', 'cogan', '3', 'lhoooo', 'buruan', 'download']","['sangat', 'bagus', '', 'btw', 'gue', 'udah', 'dapet', 'cogan', '3', 'lhoooo', 'buruan', 'download']","['sangat', 'bagus', '', 'btw', 'gue', 'udah', 'dapet', 'cogan', '3', 'lhoooo', 'buruan', 'download']","['sangat', 'bagus', '', 'btw', 'saya', 'sudah', 'dapet', 'cogan', '3', 'lhoooo', 'buruan', 'download']","['bagus', '', 'btw', 'dapet', 'cogan', '3', 'lhoooo', 'buruan', 'download']","['bagus', '', 'btw', 'dapet', 'cogan', '3', 'lhoooo', 'buru', 'download']","['bagus', 'btw', 'dapet', 'cogan', 'lhoooo', 'buru', 'download']"
HelloTalk,Xzipp,1,"Boleh bantu untuk masuk ke aplikasi,karna aku gak bisa login",0,2/22/2025,"boleh bantu untuk masuk ke aplikasi,karna aku gak bisa login","['boleh', 'bantu', 'untuk', 'masuk', 'ke', 'aplikasi', ',', 'karna', 'aku', 'gak', 'bisa', 'login']","['boleh', 'bantu', 'untuk', 'masuk', 'ke', 'aplikasi', '', 'karna', 'aku', 'gak', 'bisa', 'login']","['boleh', 'bantu', 'untuk', 'masuk', 'ke', 'aplikasi', '', 'karna', 'aku', 'gak', 'bisa', 'login']","['boleh', 'bantu', 'untuk', 'masuk', 'ke', 'aplikasi', '', 'karena', 'aku', 'tidak', 'bisa', 'login']","['bantu', 'masuk', 'aplikasi', '', 'login']","['bantu', 'masuk', 'aplikasi', '', 'login']","['bantu', 'masuk', 'aplikasi', 'login']"
HelloTalk,Ri Ri,4,"Mohon bantuannya saya gabisa join karna lupa alamat email hellotalk saya, apakah bisa login menggunakan id dan password saja",4,2/22/2025,"mohon bantuannya saya gabisa join karna lupa alamat email hellotalk saya, apakah bisa login menggunakan id dan password saja","['mohon', 'bantuannya', 'saya', 'gabisa', 'join', 'karna', 'lupa', 'alamat', 'email', 'hellotalk', 'saya', ',', 'apakah', 'bisa', 'login', 'menggunakan', 'id', 'dan', 'password', 'saja']","['mohon', 'bantuannya', 'saya', 'gabisa', 'join', 'karna', 'lupa', 'alamat', 'email', 'hellotalk', 'saya', '', 'apakah', 'bisa', 'login', 'menggunakan', 'id', 'dan', 'password', 'saja']","['mohon', 'bantuannya', 'saya', 'gabisa', 'join', 'karna', 'lupa', 'alamat', 'email', 'hellotalk', 'saya', '', 'apakah', 'bisa', 'login', 'menggunakan', 'id', 'dan', 'password', 'saja']","['mohon', 'bantuannya', 'saya', 'tidak bisa', 'join', 'karena', 'lupa', 'alamat', 'email', 'hellotalk', 'saya', '', 'apakah', 'bisa', 'login', 'menggunakan', 'id', 'dan', 'password', 'saja']","['mohon', 'bantuannya', 'tidak bisa', 'join', 'lupa', 'alamat', 'email', 'hellotalk', '', 'login', 'id', 'password']","['mohon', 'bantu', 'tidak bisa', 'join', 'lupa', 'alamat', 'email', 'hellotalk', '', 'login', 'id', 'password']","['mohon', 'bantu', 'tidak bisa', 'join', 'lupa', 'alamat', 'email', 'login', 'password']"
